11-08-2025 08:35:13 | hqaz-merwebprd1 | En línea | Latencia: 72.0 ms
11-08-2025 14:36:09 | hqaz-merwebprd1 | En línea | Latencia: 144.0 ms
11-08-2025 14:37:10 | hqaz-merwebprd1 | En línea | Latencia: 145.0 ms
11-08-2025 14:38:11 | hqaz-merwebprd1 | En línea | Latencia: 146.0 ms
11-08-2025 14:39:12 | hqaz-merwebprd1 | En línea | Latencia: 146.0 ms
11-08-2025 14:40:14 | hqaz-merwebprd1 | En línea | Latencia: 147.0 ms
11-08-2025 14:41:16 | hqaz-merwebprd1 | En línea | Latencia: 145.0 ms
11-08-2025 14:42:17 | hqaz-merwebprd1 | En línea | Latencia: 146.0 ms
11-08-2025 14:43:18 | hqaz-merwebprd1 | En línea | Latencia: 144.0 ms
11-08-2025 14:44:35 | hqaz-merwebprd1 | En línea | Latencia: 143.0 ms
11-08-2025 14:45:36 | hqaz-merwebprd1 | Sin conexión | Latencia: N/D
11-08-2025 14:45:45 | hqaz-merwebprd1 | Recuperado tras intento 1
11-08-2025 14:46:46 | hqaz-merwebprd1 | En línea | Latencia: 168.0 ms
11-08-2025 14:48:28 | hqaz-merwebprd1 | En línea | Latencia: 143.0 ms
11-08-2025 14:49:29 | hqaz-merwebprd1 | En línea | Latencia: 142.0 ms
11-08-2025 14:50:30 | hqaz-merwebprd1 | En línea | Latencia: 143.0 ms
11-08-2025 14:51:32 | hqaz-merwebprd1 | En línea | Latencia: 143.0 ms
11-08-2025 14:52:33 | hqaz-merwebprd1 | En línea | Latencia: 144.0 ms
11-08-2025 14:53:34 | hqaz-merwebprd1 | En línea | Latencia: 143.0 ms
11-08-2025 14:54:35 | hqaz-merwebprd1 | En línea | Latencia: 141.0 ms
11-08-2025 14:55:36 | hqaz-merwebprd1 | En línea | Latencia: 141.0 ms
11-08-2025 14:56:49 | hqaz-merwebprd1 | En línea | Latencia: 143.0 ms
11-08-2025 14:58:25 | hqaz-merwebprd1 | En línea | Latencia: 141.0 ms
11-08-2025 14:59:42 | hqaz-merwebprd1 | En línea | Latencia: 139.0 ms
11-08-2025 15:00:59 | hqaz-merwebprd1 | En línea | Latencia: 142.0 ms
11-08-2025 15:02:00 | hqaz-merwebprd1 | En línea | Latencia: 141.0 ms
11-08-2025 15:03:10 | hqaz-merwebprd1 | En línea | Latencia: 143.0 ms
11-08-2025 15:04:50 | hqaz-merwebprd1 | En línea | Latencia: 144.0 ms
11-08-2025 15:05:52 | hqaz-merwebprd1 | En línea | Latencia: 146.0 ms
11-08-2025 15:06:53 | hqaz-merwebprd1 | Sin conexión | Latencia: N/D
11-08-2025 15:07:02 | hqaz-merwebprd1 | Recuperado tras intento 1
11-08-2025 15:08:22 | hqaz-merwebprd1 | En línea | Latencia: 146.0 ms
11-08-2025 15:10:10 | hqaz-merwebprd1 | En línea | Latencia: 156.0 ms
11-08-2025 15:12:13 | hqaz-merwebprd1 | En línea | Latencia: 158.0 ms
11-08-2025 15:13:34 | hqaz-merwebprd1 | En línea | Latencia: 163.0 ms
11-08-2025 15:14:54 | hqaz-merwebprd1 | En línea | Latencia: 142.0 ms
11-08-2025 15:16:04 | hqaz-merwebprd1 | En línea | Latencia: 142.0 ms
11-08-2025 15:17:09 | hqaz-merwebprd1 | En línea | Latencia: 142.0 ms
11-08-2025 15:18:48 | hqaz-merwebprd1 | En línea | Latencia: 143.0 ms
11-08-2025 15:19:50 | hqaz-merwebprd1 | En línea | Latencia: 141.0 ms
11-08-2025 15:21:00 | hqaz-merwebprd1 | En línea | Latencia: 142.0 ms
11-08-2025 15:22:37 | hqaz-merwebprd1 | En línea | Latencia: 153.0 ms
11-08-2025 15:24:34 | hqaz-merwebprd1 | En línea | Latencia: 143.0 ms
11-08-2025 15:25:38 | hqaz-merwebprd1 | En línea | Latencia: 143.0 ms
11-08-2025 15:27:04 | hqaz-merwebprd1 | En línea | Latencia: 144.0 ms
11-08-2025 15:28:59 | hqaz-merwebprd1 | En línea | Latencia: 147.0 ms
11-08-2025 15:30:15 | hqaz-merwebprd1 | En línea | Latencia: 143.0 ms
11-08-2025 15:31:17 | hqaz-merwebprd1 | En línea | Latencia: 145.0 ms
11-08-2025 15:32:18 | hqaz-merwebprd1 | En línea | Latencia: 160.0 ms
11-08-2025 15:33:38 | hqaz-merwebprd1 | En línea | Latencia: 147.0 ms
11-08-2025 15:34:39 | hqaz-merwebprd1 | En línea | Latencia: 145.0 ms
11-08-2025 15:35:41 | hqaz-merwebprd1 | En línea | Latencia: 154.0 ms
11-08-2025 15:37:01 | hqaz-merwebprd1 | Sin conexión | Latencia: N/D
11-08-2025 15:37:10 | hqaz-merwebprd1 | Recuperado tras intento 1
11-08-2025 15:38:11 | hqaz-merwebprd1 | En línea | Latencia: 145.0 ms
11-08-2025 15:40:01 | hqaz-merwebprd1 | En línea | Latencia: 144.0 ms
11-08-2025 15:41:39 | hqaz-merwebprd1 | En línea | Latencia: 143.0 ms
11-08-2025 15:42:40 | hqaz-merwebprd1 | En línea | Latencia: 147.0 ms
11-08-2025 15:43:50 | hqaz-merwebprd1 | En línea | Latencia: 145.0 ms
11-08-2025 15:45:30 | hqaz-merwebprd1 | En línea | Latencia: 146.0 ms
11-08-2025 15:46:31 | hqaz-merwebprd1 | En línea | Latencia: 141.0 ms
11-08-2025 15:47:33 | hqaz-merwebprd1 | En línea | Latencia: 143.0 ms
11-08-2025 15:48:34 | hqaz-merwebprd1 | En línea | Latencia: 142.0 ms
11-08-2025 15:49:35 | hqaz-merwebprd1 | En línea | Latencia: 142.0 ms
11-08-2025 15:50:36 | hqaz-merwebprd1 | En línea | Latencia: 144.0 ms
11-08-2025 15:51:37 | hqaz-merwebprd1 | En línea | Latencia: 140.0 ms
11-08-2025 15:52:38 | hqaz-merwebprd1 | En línea | Latencia: 143.0 ms
11-08-2025 15:53:40 | hqaz-merwebprd1 | Sin conexión | Latencia: N/D
11-08-2025 15:53:49 | hqaz-merwebprd1 | Recuperado tras intento 1
11-08-2025 15:54:50 | hqaz-merwebprd1 | En línea | Latencia: 142.0 ms
11-08-2025 15:56:28 | hqaz-merwebprd1 | En línea | Latencia: 144.0 ms
11-08-2025 15:57:29 | hqaz-merwebprd1 | En línea | Latencia: 142.0 ms
11-08-2025 15:58:30 | hqaz-merwebprd1 | En línea | Latencia: 143.0 ms
11-08-2025 15:59:31 | hqaz-merwebprd1 | En línea | Latencia: 143.0 ms
11-08-2025 16:00:32 | hqaz-merwebprd1 | En línea | Latencia: 145.0 ms
11-08-2025 16:01:34 | hqaz-merwebprd1 | En línea | Latencia: 141.0 ms
11-08-2025 16:02:44 | hqaz-merwebprd1 | En línea | Latencia: 89.0 ms
11-08-2025 16:04:17 | hqaz-merwebprd1 | En línea | Latencia: 81.0 ms
11-08-2025 16:07:25 | hqaz-merwebprd1 | En línea | Latencia: 106.0 ms
11-08-2025 16:08:26 | hqaz-merwebprd1 | En línea | Latencia: 123.0 ms
11-08-2025 16:09:27 | hqaz-merwebprd1 | En línea | Latencia: 135.0 ms
11-08-2025 16:10:28 | hqaz-merwebprd1 | En línea | Latencia: 126.0 ms
11-08-2025 16:11:29 | hqaz-merwebprd1 | En línea | Latencia: 103.0 ms
11-08-2025 16:12:30 | hqaz-merwebprd1 | En línea | Latencia: 88.0 ms
11-08-2025 16:13:31 | hqaz-merwebprd1 | En línea | Latencia: 89.0 ms
11-08-2025 16:14:32 | hqaz-merwebprd1 | En línea | Latencia: 99.0 ms
11-08-2025 16:15:33 | hqaz-merwebprd1 | En línea | Latencia: 88.0 ms
11-08-2025 16:16:34 | hqaz-merwebprd1 | En línea | Latencia: 88.0 ms
11-08-2025 16:17:35 | hqaz-merwebprd1 | En línea | Latencia: 89.0 ms
11-08-2025 16:18:36 | hqaz-merwebprd1 | En línea | Latencia: 88.0 ms
11-08-2025 16:19:37 | hqaz-merwebprd1 | En línea | Latencia: 88.0 ms
11-08-2025 16:20:38 | hqaz-merwebprd1 | En línea | Latencia: 88.0 ms
11-08-2025 16:21:39 | hqaz-merwebprd1 | En línea | Latencia: 88.0 ms
11-08-2025 16:22:40 | hqaz-merwebprd1 | En línea | Latencia: 143.0 ms
11-08-2025 16:23:57 | hqaz-merwebprd1 | En línea | Latencia: 154.0 ms
11-08-2025 16:25:14 | hqaz-merwebprd1 | En línea | Latencia: 148.0 ms
11-08-2025 16:26:15 | hqaz-merwebprd1 | Sin conexión | Latencia: N/D
11-08-2025 16:26:25 | hqaz-merwebprd1 | Recuperado tras intento 1
11-08-2025 16:27:25 | hqaz-merwebprd1 | En línea | Latencia: 143.0 ms
11-08-2025 16:28:58 | hqaz-merwebprd1 | En línea | Latencia: 145.0 ms
11-08-2025 16:30:08 | hqaz-merwebprd1 | Sin conexión | Latencia: N/D
11-08-2025 16:30:17 | hqaz-merwebprd1 | Recuperado tras intento 1
11-08-2025 16:31:51 | hqaz-merwebprd1 | En línea | Latencia: 147.0 ms
11-08-2025 16:33:45 | hqaz-merwebprd1 | En línea | Latencia: 144.0 ms
11-08-2025 16:34:47 | hqaz-merwebprd1 | En línea | Latencia: 146.0 ms
11-08-2025 16:35:48 | hqaz-merwebprd1 | En línea | Latencia: 147.0 ms
11-08-2025 16:37:05 | hqaz-merwebprd1 | En línea | Latencia: 146.0 ms
11-08-2025 16:38:06 | hqaz-merwebprd1 | En línea | Latencia: 149.0 ms
11-08-2025 16:39:25 | hqaz-merwebprd1 | En línea | Latencia: 145.0 ms
11-08-2025 16:41:04 | hqaz-merwebprd1 | En línea | Latencia: 144.0 ms
11-08-2025 16:42:05 | hqaz-merwebprd1 | En línea | Latencia: 152.0 ms
11-08-2025 16:43:21 | hqaz-merwebprd1 | En línea | Latencia: 150.0 ms
11-08-2025 16:44:23 | hqaz-merwebprd1 | En línea | Latencia: 157.0 ms
11-08-2025 16:45:39 | hqaz-merwebprd1 | En línea | Latencia: 145.0 ms
11-08-2025 16:46:41 | hqaz-merwebprd1 | En línea | Latencia: 144.0 ms
11-08-2025 16:47:42 | hqaz-merwebprd1 | En línea | Latencia: 145.0 ms
11-08-2025 16:48:43 | hqaz-merwebprd1 | Sin conexión | Latencia: N/D
11-08-2025 16:48:52 | hqaz-merwebprd1 | Recuperado tras intento 1
11-08-2025 16:49:53 | hqaz-merwebprd1 | En línea | Latencia: 145.0 ms
11-08-2025 16:51:33 | hqaz-merwebprd1 | En línea | Latencia: 145.0 ms
11-08-2025 16:52:53 | hqaz-merwebprd1 | En línea | Latencia: 146.0 ms
11-08-2025 16:53:55 | hqaz-merwebprd1 | En línea | Latencia: 150.0 ms
11-08-2025 16:54:56 | hqaz-merwebprd1 | En línea | Latencia: 173.0 ms
11-08-2025 16:57:24 | hqaz-merwebprd1 | En línea | Latencia: 144.0 ms
11-08-2025 16:59:09 | hqaz-merwebprd1 | Sin conexión | Latencia: N/D
11-08-2025 16:59:18 | hqaz-merwebprd1 | Recuperado tras intento 1
11-08-2025 17:01:32 | hqaz-merwebprd1 | En línea | Latencia: 146.0 ms
11-08-2025 17:03:50 | hqaz-merwebprd1 | En línea | Latencia: 145.0 ms
11-08-2025 17:05:57 | hqaz-merwebprd1 | Sin conexión | Latencia: N/D
11-08-2025 17:06:07 | hqaz-merwebprd1 | Recuperado tras intento 1
11-08-2025 17:07:07 | hqaz-merwebprd1 | En línea | Latencia: 162.0 ms
11-08-2025 17:09:29 | hqaz-merwebprd1 | En línea | Latencia: 143.0 ms
11-08-2025 17:10:30 | hqaz-merwebprd1 | En línea | Latencia: 144.0 ms
11-08-2025 17:11:31 | hqaz-merwebprd1 | En línea | Latencia: 153.0 ms
11-08-2025 17:12:48 | hqaz-merwebprd1 | En línea | Latencia: 149.0 ms
11-08-2025 17:13:49 | hqaz-merwebprd1 | En línea | Latencia: 146.0 ms
11-08-2025 17:14:50 | hqaz-merwebprd1 | En línea | Latencia: 145.0 ms
11-08-2025 17:15:51 | hqaz-merwebprd1 | En línea | Latencia: 145.0 ms
11-08-2025 17:16:52 | hqaz-merwebprd1 | En línea | Latencia: 149.0 ms
11-08-2025 17:18:47 | hqaz-merwebprd1 | En línea | Latencia: 147.0 ms
11-08-2025 17:20:27 | hqaz-merwebprd1 | En línea | Latencia: 145.0 ms
11-08-2025 17:21:28 | hqaz-merwebprd1 | En línea | Latencia: 150.0 ms
11-08-2025 17:22:29 | hqaz-merwebprd1 | Sin conexión | Latencia: N/D
11-08-2025 17:22:39 | hqaz-merwebprd1 | Recuperado tras intento 1
11-08-2025 17:23:48 | hqaz-merwebprd1 | Sin conexión | Latencia: N/D
11-08-2025 17:26:11 | hqaz-merwebprd1 | En línea | Latencia: 144.0 ms
11-08-2025 17:29:29 | hqaz-merwebprd1 | En línea | Latencia: 145.0 ms
11-08-2025 17:30:30 | hqaz-merwebprd1 | En línea | Latencia: 143.0 ms
11-08-2025 17:31:32 | hqaz-merwebprd1 | En línea | Latencia: 146.0 ms
11-08-2025 17:32:33 | hqaz-merwebprd1 | En línea | Latencia: 150.0 ms
11-08-2025 17:33:50 | hqaz-merwebprd1 | Sin conexión | Latencia: N/D
11-08-2025 17:34:08 | hqaz-merwebprd1 | Recuperado tras intento 2
11-08-2025 17:35:08 | hqaz-merwebprd1 | En línea | Latencia: 144.0 ms
11-08-2025 17:37:29 | hqaz-merwebprd1 | En línea | Latencia: 150.0 ms
11-08-2025 17:39:44 | hqaz-merwebprd1 | En línea | Latencia: 145.0 ms
11-08-2025 17:40:46 | hqaz-merwebprd1 | En línea | Latencia: 142.0 ms
11-08-2025 17:41:47 | hqaz-merwebprd1 | En línea | Latencia: 144.0 ms
11-08-2025 17:42:48 | hqaz-merwebprd1 | En línea | Latencia: 149.0 ms
11-08-2025 17:43:49 | hqaz-merwebprd1 | En línea | Latencia: 143.0 ms
11-08-2025 17:44:51 | hqaz-merwebprd1 | En línea | Latencia: 152.0 ms
11-08-2025 17:46:07 | hqaz-merwebprd1 | En línea | Latencia: 145.0 ms
11-08-2025 17:47:08 | hqaz-merwebprd1 | En línea | Latencia: 147.0 ms
11-08-2025 17:48:10 | hqaz-merwebprd1 | En línea | Latencia: 144.0 ms
11-08-2025 17:49:11 | hqaz-merwebprd1 | En línea | Latencia: 145.0 ms
11-08-2025 17:50:12 | hqaz-merwebprd1 | En línea | Latencia: 144.0 ms
11-08-2025 17:51:22 | hqaz-merwebprd1 | En línea | Latencia: 143.0 ms
11-08-2025 17:53:33 | hqaz-merwebprd1 | En línea | Latencia: 148.0 ms
11-08-2025 17:54:35 | hqaz-merwebprd1 | En línea | Latencia: 145.0 ms
11-08-2025 17:55:36 | hqaz-merwebprd1 | En línea | Latencia: 150.0 ms
11-08-2025 17:56:37 | hqaz-merwebprd1 | En línea | Latencia: 154.0 ms
11-08-2025 17:57:54 | hqaz-merwebprd1 | En línea | Latencia: 149.0 ms
11-08-2025 17:58:55 | hqaz-merwebprd1 | En línea | Latencia: 156.0 ms
11-08-2025 18:00:12 | hqaz-merwebprd1 | Sin conexión | Latencia: N/D
11-08-2025 18:00:21 | hqaz-merwebprd1 | Recuperado tras intento 1
11-08-2025 18:01:31 | hqaz-merwebprd1 | En línea | Latencia: 147.0 ms
11-08-2025 18:05:05 | hqaz-merwebprd1 | En línea | Latencia: 145.0 ms
11-08-2025 18:06:06 | hqaz-merwebprd1 | En línea | Latencia: 144.0 ms
11-08-2025 18:07:07 | hqaz-merwebprd1 | En línea | Latencia: 143.0 ms
11-08-2025 18:08:08 | hqaz-merwebprd1 | Sin conexión | Latencia: N/D
11-08-2025 18:08:17 | hqaz-merwebprd1 | Recuperado tras intento 1
11-08-2025 18:09:18 | hqaz-merwebprd1 | En línea | Latencia: 143.0 ms
11-08-2025 18:11:31 | hqaz-merwebprd1 | En línea | Latencia: 144.0 ms
11-08-2025 18:12:32 | hqaz-merwebprd1 | Sin conexión | Latencia: N/D
11-08-2025 18:12:41 | hqaz-merwebprd1 | Recuperado tras intento 1
11-08-2025 18:13:42 | hqaz-merwebprd1 | En línea | Latencia: 145.0 ms
11-08-2025 18:15:53 | hqaz-merwebprd1 | En línea | Latencia: 145.0 ms
11-08-2025 18:16:54 | hqaz-merwebprd1 | En línea | Latencia: 146.0 ms
11-08-2025 18:17:55 | hqaz-merwebprd1 | En línea | Latencia: 144.0 ms
11-08-2025 18:18:56 | hqaz-merwebprd1 | En línea | Latencia: 144.0 ms
11-08-2025 18:19:57 | hqaz-merwebprd1 | En línea | Latencia: 147.0 ms
11-08-2025 18:20:58 | hqaz-merwebprd1 | Sin conexión | Latencia: N/D
11-08-2025 18:21:08 | hqaz-merwebprd1 | Recuperado tras intento 1
11-08-2025 18:22:08 | hqaz-merwebprd1 | En línea | Latencia: 146.0 ms
11-08-2025 18:24:17 | hqaz-merwebprd1 | En línea | Latencia: 147.0 ms
11-08-2025 18:25:18 | hqaz-merwebprd1 | En línea | Latencia: 146.0 ms
11-08-2025 18:26:35 | hqaz-merwebprd1 | En línea | Latencia: 146.0 ms
11-08-2025 18:27:36 | hqaz-merwebprd1 | En línea | Latencia: 146.0 ms
11-08-2025 18:28:37 | hqaz-merwebprd1 | En línea | Latencia: 145.0 ms
11-08-2025 18:29:38 | hqaz-merwebprd1 | En línea | Latencia: 147.0 ms
11-08-2025 18:30:39 | hqaz-merwebprd1 | En línea | Latencia: 146.0 ms
11-08-2025 18:31:40 | hqaz-merwebprd1 | En línea | Latencia: 150.0 ms
11-08-2025 18:32:42 | hqaz-merwebprd1 | En línea | Latencia: 144.0 ms
11-08-2025 18:33:43 | hqaz-merwebprd1 | En línea | Latencia: 147.0 ms
11-08-2025 18:34:44 | hqaz-merwebprd1 | En línea | Latencia: 146.0 ms
11-08-2025 18:36:01 | hqaz-merwebprd1 | En línea | Latencia: 149.0 ms
11-08-2025 18:37:02 | hqaz-merwebprd1 | En línea | Latencia: 147.0 ms
11-08-2025 18:38:12 | hqaz-merwebprd1 | En línea | Latencia: 149.0 ms
11-08-2025 18:40:24 | hqaz-merwebprd1 | En línea | Latencia: 148.0 ms
11-08-2025 18:41:26 | hqaz-merwebprd1 | En línea | Latencia: 161.0 ms
11-08-2025 18:43:25 | hqaz-merwebprd1 | Sin conexión | Latencia: N/D
11-08-2025 18:43:43 | hqaz-merwebprd1 | Recuperado tras intento 1
11-08-2025 18:45:53 | hqaz-merwebprd1 | En línea | Latencia: 152.0 ms
11-08-2025 18:49:25 | hqaz-merwebprd1 | En línea | Latencia: 151.0 ms
11-08-2025 18:51:55 | hqaz-merwebprd1 | En línea | Latencia: 148.0 ms
11-08-2025 18:52:56 | hqaz-merwebprd1 | En línea | Latencia: 165.0 ms
11-08-2025 18:54:13 | hqaz-merwebprd1 | En línea | Latencia: 147.0 ms
11-08-2025 18:55:14 | hqaz-merwebprd1 | En línea | Latencia: 147.0 ms
11-08-2025 18:56:15 | hqaz-merwebprd1 | En línea | Latencia: 147.0 ms
11-08-2025 18:57:32 | hqaz-merwebprd1 | En línea | Latencia: 156.0 ms
11-08-2025 19:00:12 | hqaz-merwebprd1 | En línea | Latencia: 149.0 ms
11-08-2025 19:01:48 | hqaz-merwebprd1 | Sin conexión | Latencia: N/D
11-08-2025 19:02:06 | hqaz-merwebprd1 | Recuperado tras intento 2
11-08-2025 19:03:07 | hqaz-merwebprd1 | En línea | Latencia: 145.0 ms
11-08-2025 19:06:39 | hqaz-merwebprd1 | En línea | Latencia: 148.0 ms
11-08-2025 19:08:15 | hqaz-merwebprd1 | En línea | Latencia: 145.0 ms
11-08-2025 19:09:25 | hqaz-merwebprd1 | Sin conexión | Latencia: N/D
11-08-2025 19:09:34 | hqaz-merwebprd1 | Recuperado tras intento 1
11-08-2025 19:11:50 | hqaz-merwebprd1 | En línea | Latencia: 149.0 ms
11-08-2025 19:13:58 | hqaz-merwebprd1 | En línea | Latencia: 150.0 ms
11-08-2025 19:14:59 | hqaz-merwebprd1 | En línea | Latencia: 148.0 ms
11-08-2025 19:16:00 | hqaz-merwebprd1 | En línea | Latencia: 145.0 ms
11-08-2025 19:17:01 | hqaz-merwebprd1 | En línea | Latencia: 145.0 ms
11-08-2025 19:18:18 | hqaz-merwebprd1 | En línea | Latencia: 146.0 ms
11-08-2025 19:19:19 | hqaz-merwebprd1 | En línea | Latencia: 146.0 ms
11-08-2025 19:20:20 | hqaz-merwebprd1 | En línea | Latencia: 148.0 ms
11-08-2025 19:21:30 | hqaz-merwebprd1 | En línea | Latencia: 146.0 ms
11-08-2025 19:23:44 | hqaz-merwebprd1 | En línea | Latencia: 147.0 ms
11-08-2025 19:25:04 | hqaz-merwebprd1 | En línea | Latencia: 146.0 ms
11-08-2025 19:26:05 | hqaz-merwebprd1 | En línea | Latencia: 145.0 ms
11-08-2025 19:27:22 | hqaz-merwebprd1 | En línea | Latencia: 149.0 ms
11-08-2025 19:28:23 | hqaz-merwebprd1 | En línea | Latencia: 155.0 ms
11-08-2025 19:29:40 | hqaz-merwebprd1 | En línea | Latencia: 172.0 ms
11-08-2025 19:32:21 | hqaz-merwebprd1 | En línea | Latencia: 159.0 ms
11-08-2025 19:37:34 | hqaz-merwebprd1 | En línea | Latencia: 152.0 ms
11-08-2025 19:43:01 | hqaz-merwebprd1 | En línea | Latencia: 151.0 ms
11-08-2025 19:48:04 | hqaz-merwebprd1 | En línea | Latencia: 153.0 ms
11-08-2025 19:53:40 | hqaz-merwebprd1 | En línea | Latencia: 154.0 ms
11-08-2025 19:58:54 | hqaz-merwebprd1 | En línea | Latencia: 154.0 ms
11-08-2025 20:06:14 | hqaz-merwebprd1 | En línea | Latencia: 155.0 ms
11-08-2025 20:11:27 | hqaz-merwebprd1 | En línea | Latencia: 91.0 ms
11-08-2025 20:14:59 | hqaz-merwebprd1 | En línea | Latencia: 92.0 ms
11-08-2025 20:16:33 | hqaz-merwebprd1 | En línea | Latencia: 160.0 ms
11-08-2025 20:20:03 | hqaz-merwebprd1 | En línea | Latencia: 92.0 ms
11-08-2025 20:22:11 | hqaz-merwebprd1 | En línea | Latencia: 92.0 ms
11-08-2025 20:23:13 | hqaz-merwebprd1 | En línea | Latencia: 92.0 ms
11-08-2025 20:25:40 | hqaz-merwebprd1 | En línea | Latencia: 159.0 ms
11-08-2025 20:28:06 | hqaz-merwebprd1 | En línea | Latencia: 95.0 ms
11-08-2025 20:30:07 | hqaz-merwebprd1 | En línea | Latencia: 97.0 ms
11-08-2025 20:31:08 | hqaz-merwebprd1 | En línea | Latencia: 93.0 ms
11-08-2025 20:33:38 | hqaz-merwebprd1 | En línea | Latencia: 91.0 ms
11-08-2025 20:35:13 | hqaz-merwebprd1 | En línea | Latencia: 91.0 ms
11-08-2025 20:36:14 | hqaz-merwebprd1 | En línea | Latencia: 92.0 ms
11-08-2025 20:37:15 | hqaz-merwebprd1 | En línea | Latencia: 93.0 ms
11-08-2025 20:38:16 | hqaz-merwebprd1 | En línea | Latencia: 91.0 ms
11-08-2025 20:39:17 | hqaz-merwebprd1 | En línea | Latencia: 91.0 ms
11-08-2025 20:40:18 | hqaz-merwebprd1 | En línea | Latencia: 92.0 ms
11-08-2025 20:41:19 | hqaz-merwebprd1 | En línea | Latencia: 92.0 ms
11-08-2025 20:42:20 | hqaz-merwebprd1 | En línea | Latencia: 91.0 ms
11-08-2025 20:43:21 | hqaz-merwebprd1 | En línea | Latencia: 91.0 ms
11-08-2025 20:44:22 | hqaz-merwebprd1 | En línea | Latencia: 91.0 ms
11-08-2025 20:45:23 | hqaz-merwebprd1 | En línea | Latencia: 93.0 ms
11-08-2025 20:46:24 | hqaz-merwebprd1 | En línea | Latencia: 92.0 ms
11-08-2025 20:47:25 | hqaz-merwebprd1 | En línea | Latencia: 92.0 ms
11-08-2025 20:48:26 | hqaz-merwebprd1 | En línea | Latencia: 91.0 ms
11-08-2025 20:49:27 | hqaz-merwebprd1 | En línea | Latencia: 91.0 ms
11-08-2025 20:50:28 | hqaz-merwebprd1 | En línea | Latencia: 92.0 ms
11-08-2025 20:51:29 | hqaz-merwebprd1 | En línea | Latencia: 110.0 ms
11-08-2025 20:52:30 | hqaz-merwebprd1 | En línea | Latencia: 91.0 ms
11-08-2025 20:53:31 | hqaz-merwebprd1 | En línea | Latencia: 98.0 ms
11-08-2025 20:54:32 | hqaz-merwebprd1 | En línea | Latencia: 92.0 ms
11-08-2025 20:55:33 | hqaz-merwebprd1 | En línea | Latencia: 93.0 ms
11-08-2025 20:56:34 | hqaz-merwebprd1 | En línea | Latencia: 92.0 ms
11-08-2025 20:57:35 | hqaz-merwebprd1 | En línea | Latencia: 93.0 ms
11-08-2025 20:58:36 | hqaz-merwebprd1 | En línea | Latencia: 92.0 ms
11-08-2025 20:59:37 | hqaz-merwebprd1 | En línea | Latencia: 95.0 ms
11-08-2025 21:00:38 | hqaz-merwebprd1 | En línea | Latencia: 91.0 ms
11-08-2025 21:01:39 | hqaz-merwebprd1 | En línea | Latencia: 91.0 ms
11-08-2025 21:02:40 | hqaz-merwebprd1 | En línea | Latencia: 91.0 ms
11-08-2025 21:03:41 | hqaz-merwebprd1 | En línea | Latencia: 91.0 ms
11-08-2025 21:04:42 | hqaz-merwebprd1 | En línea | Latencia: 92.0 ms
11-08-2025 21:05:43 | hqaz-merwebprd1 | En línea | Latencia: 93.0 ms
11-08-2025 21:06:44 | hqaz-merwebprd1 | En línea | Latencia: 92.0 ms
11-08-2025 21:07:45 | hqaz-merwebprd1 | En línea | Latencia: 91.0 ms
11-08-2025 21:08:46 | hqaz-merwebprd1 | En línea | Latencia: 92.0 ms
11-08-2025 21:09:47 | hqaz-merwebprd1 | En línea | Latencia: 91.0 ms
11-08-2025 21:10:48 | hqaz-merwebprd1 | En línea | Latencia: 92.0 ms
11-08-2025 21:12:46 | hqaz-merwebprd1 | En línea | Latencia: 91.0 ms
11-08-2025 21:15:12 | hqaz-merwebprd1 | En línea | Latencia: 92.0 ms
11-08-2025 21:16:47 | hqaz-merwebprd1 | En línea | Latencia: 94.0 ms
11-08-2025 21:17:48 | hqaz-merwebprd1 | En línea | Latencia: 92.0 ms
11-08-2025 21:19:04 | hqaz-merwebprd1 | En línea | Latencia: 91.0 ms
11-08-2025 21:20:05 | hqaz-merwebprd1 | En línea | Latencia: 94.0 ms
11-08-2025 21:21:06 | hqaz-merwebprd1 | En línea | Latencia: 92.0 ms
11-08-2025 21:22:07 | hqaz-merwebprd1 | En línea | Latencia: 158.0 ms
11-08-2025 21:25:09 | hqaz-merwebprd1 | En línea | Latencia: 152.0 ms
11-08-2025 21:26:59 | hqaz-merwebprd1 | En línea | Latencia: 98.0 ms
11-08-2025 21:28:00 | hqaz-merwebprd1 | En línea | Latencia: 91.0 ms
11-08-2025 21:29:01 | hqaz-merwebprd1 | En línea | Latencia: 154.0 ms
11-08-2025 21:30:37 | hqaz-merwebprd1 | En línea | Latencia: 91.0 ms
11-08-2025 21:31:38 | hqaz-merwebprd1 | En línea | Latencia: 94.0 ms
11-08-2025 21:32:39 | hqaz-merwebprd1 | En línea | Latencia: 91.0 ms
11-08-2025 21:33:40 | hqaz-merwebprd1 | En línea | Latencia: 92.0 ms
11-08-2025 21:34:41 | hqaz-merwebprd1 | En línea | Latencia: 91.0 ms
11-08-2025 21:35:42 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
11-08-2025 21:36:43 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
11-08-2025 21:37:44 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
11-08-2025 21:38:45 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
11-08-2025 21:39:45 | hqaz-merwebprd1 | En línea | Latencia: 72.0 ms
11-08-2025 21:40:46 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
11-08-2025 21:41:47 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
